doc_id,doc,target,arguments,resps,filtered_resps,doc_hash,prompt_hash,target_hash,exact_match
555,"{'premise': '여자는 뜨거운 그릇을 맨손으로 집고 놀랐다.', 'question': '원인', 'alternative_1': '여자의 손이 빨개졌다.', 'alternative_2': '여자는 그릇이 뜨겁다는 것을 몰랐다.', 'label': 1}",2,"{'gen_args_0': {'arg_0': ['[{""role"": ""user"", ""content"": ""\\ub2e4\\uc74c \\uc804\\uc81c\\uc640 \\uc774\\uc5b4\\uc9c0\\ub294 \\ubcf4\\uae30\\uac00 \\uc788\\uc2b5\\ub2c8\\ub2e4. \\ub458 \\uc911 \\ub354 \\uc54c\\ub9de\\uc740 \\ubcf4\\uae30\\ub97c \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\ubd80\\uac00 \\uc124\\uba85 \\uc5c6\\uc774 1\\uacfc 2 \\uc911\\uc5d0 \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\uc804\\uc81c: \\uc5ec\\uc790\\ub294 \\ub728\\uac70\\uc6b4 \\uadf8\\ub987\\uc744 \\ub9e8\\uc190\\uc73c\\ub85c \\uc9d1\\uace0 \\ub180\\ub790\\ub2e4.  \\uc65c\\ub0d0\\ud558\\uba74:\\n1.\\uc5ec\\uc790\\uc758 \\uc190\\uc774 \\ube68\\uac1c\\uc84c\\ub2e4.\\n2.\\uc5ec\\uc790\\ub294 \\uadf8\\ub987\\uc774 \\ub728\\uac81\\ub2e4\\ub294 \\uac83\\uc744 \\ubab0\\ub790\\ub2e4.""}]'], 'arg_1': {'until': ['\n\n'], 'do_sample': False}}}",[['2.여자는 그릇이 뜨겁다는 것을 몰랐다.']],['2'],99044cd393535e2a49d24a7a8e02caca98470e39cfc3c8d3010b579e9359848e,95978a463eabf41b0394a501cad539371ce96343640bd5b0b0a6e5f838c720c9,d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35,1
556,"{'premise': '종업원이 유아용 의자를 가져왔다.', 'question': '원인', 'alternative_1': '아이를 동반한 손님이 가게에 들어왔다.', 'alternative_2': '아이가 가게에서 나갔다.', 'label': 0}",1,"{'gen_args_0': {'arg_0': ['[{""role"": ""user"", ""content"": ""\\ub2e4\\uc74c \\uc804\\uc81c\\uc640 \\uc774\\uc5b4\\uc9c0\\ub294 \\ubcf4\\uae30\\uac00 \\uc788\\uc2b5\\ub2c8\\ub2e4. \\ub458 \\uc911 \\ub354 \\uc54c\\ub9de\\uc740 \\ubcf4\\uae30\\ub97c \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\ubd80\\uac00 \\uc124\\uba85 \\uc5c6\\uc774 1\\uacfc 2 \\uc911\\uc5d0 \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\uc804\\uc81c: \\uc885\\uc5c5\\uc6d0\\uc774 \\uc720\\uc544\\uc6a9 \\uc758\\uc790\\ub97c \\uac00\\uc838\\uc654\\ub2e4.  \\uc65c\\ub0d0\\ud558\\uba74:\\n1.\\uc544\\uc774\\ub97c \\ub3d9\\ubc18\\ud55c \\uc190\\ub2d8\\uc774 \\uac00\\uac8c\\uc5d0 \\ub4e4\\uc5b4\\uc654\\ub2e4.\\n2.\\uc544\\uc774\\uac00 \\uac00\\uac8c\\uc5d0\\uc11c \\ub098\\uac14\\ub2e4.""}]'], 'arg_1': {'until': ['\n\n'], 'do_sample': False}}}",[['1.아이를 동반한 손님이 가게에 들어왔다.']],['1'],b2bd1a6d805efa2c1c5d0299b78470532f7241798b9c611dd5ed4e7a60a3730d,f119b2c2cbc854fdd3bc0db5674c53deae4f5fa290dbd4734099983a2c57ef28,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,1
557,"{'premise': '남자에게 노안이 왔다.', 'question': '원인', 'alternative_1': '남자는 나이가 많았다.', 'alternative_2': '남자는 나이가 어렸다.', 'label': 0}",1,"{'gen_args_0': {'arg_0': ['[{""role"": ""user"", ""content"": ""\\ub2e4\\uc74c \\uc804\\uc81c\\uc640 \\uc774\\uc5b4\\uc9c0\\ub294 \\ubcf4\\uae30\\uac00 \\uc788\\uc2b5\\ub2c8\\ub2e4. \\ub458 \\uc911 \\ub354 \\uc54c\\ub9de\\uc740 \\ubcf4\\uae30\\ub97c \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\ubd80\\uac00 \\uc124\\uba85 \\uc5c6\\uc774 1\\uacfc 2 \\uc911\\uc5d0 \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\uc804\\uc81c: \\ub0a8\\uc790\\uc5d0\\uac8c \\ub178\\uc548\\uc774 \\uc654\\ub2e4.  \\uc65c\\ub0d0\\ud558\\uba74:\\n1.\\ub0a8\\uc790\\ub294 \\ub098\\uc774\\uac00 \\ub9ce\\uc558\\ub2e4.\\n2.\\ub0a8\\uc790\\ub294 \\ub098\\uc774\\uac00 \\uc5b4\\ub838\\ub2e4.""}]'], 'arg_1': {'until': ['\n\n'], 'do_sample': False}}}",[['1.남자는 나이가 많았다.']],['1'],c11a40ab3e0e5a5f4fe38b5a5e8cb33d0491d33a24924db5a0584b00c6a5430d,4af76ec4cea41c4e18f9b4d9c228e9bb1c4e1064a1ba4d7b5726937138225cf0,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,1
558,"{'premise': '남자는 길고 덥수룩한 수염을 가졌다.', 'question': '원인', 'alternative_1': '남자는 매일 면도를 했다.', 'alternative_2': '남자는 오랫동안 면도를 하지 않았다.', 'label': 1}",2,"{'gen_args_0': {'arg_0': ['[{""role"": ""user"", ""content"": ""\\ub2e4\\uc74c \\uc804\\uc81c\\uc640 \\uc774\\uc5b4\\uc9c0\\ub294 \\ubcf4\\uae30\\uac00 \\uc788\\uc2b5\\ub2c8\\ub2e4. \\ub458 \\uc911 \\ub354 \\uc54c\\ub9de\\uc740 \\ubcf4\\uae30\\ub97c \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\ubd80\\uac00 \\uc124\\uba85 \\uc5c6\\uc774 1\\uacfc 2 \\uc911\\uc5d0 \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\uc804\\uc81c: \\ub0a8\\uc790\\ub294 \\uae38\\uace0 \\ub365\\uc218\\ub8e9\\ud55c \\uc218\\uc5fc\\uc744 \\uac00\\uc84c\\ub2e4.  \\uc65c\\ub0d0\\ud558\\uba74:\\n1.\\ub0a8\\uc790\\ub294 \\ub9e4\\uc77c \\uba74\\ub3c4\\ub97c \\ud588\\ub2e4.\\n2.\\ub0a8\\uc790\\ub294 \\uc624\\ub7ab\\ub3d9\\uc548 \\uba74\\ub3c4\\ub97c \\ud558\\uc9c0 \\uc54a\\uc558\\ub2e4.""}]'], 'arg_1': {'until': ['\n\n'], 'do_sample': False}}}",[['2.남자는 오랫동안 면도를 하지 않았다.']],['2'],9177af646641457befa0bb30e15bc4eaa48648436be75979c7b5f477211865c8,2c9b00825325792c2461b4f8404f7ad40bc8a5898c483268181a2ab6cc10bc8e,d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35,1
559,"{'premise': '도미노가 무너졌다.', 'question': '원인', 'alternative_1': '아이가 세워둔 도미노를 건드렸다.', 'alternative_2': '아이가 도미노를 세웠다.', 'label': 0}",1,"{'gen_args_0': {'arg_0': ['[{""role"": ""user"", ""content"": ""\\ub2e4\\uc74c \\uc804\\uc81c\\uc640 \\uc774\\uc5b4\\uc9c0\\ub294 \\ubcf4\\uae30\\uac00 \\uc788\\uc2b5\\ub2c8\\ub2e4. \\ub458 \\uc911 \\ub354 \\uc54c\\ub9de\\uc740 \\ubcf4\\uae30\\ub97c \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\ubd80\\uac00 \\uc124\\uba85 \\uc5c6\\uc774 1\\uacfc 2 \\uc911\\uc5d0 \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\uc804\\uc81c: \\ub3c4\\ubbf8\\ub178\\uac00 \\ubb34\\ub108\\uc84c\\ub2e4.  \\uc65c\\ub0d0\\ud558\\uba74:\\n1.\\uc544\\uc774\\uac00 \\uc138\\uc6cc\\ub454 \\ub3c4\\ubbf8\\ub178\\ub97c \\uac74\\ub4dc\\ub838\\ub2e4.\\n2.\\uc544\\uc774\\uac00 \\ub3c4\\ubbf8\\ub178\\ub97c \\uc138\\uc6e0\\ub2e4.""}]'], 'arg_1': {'until': ['\n\n'], 'do_sample': False}}}",[['1.아이가 세워둔 도미노를 건드렸다.']],['1'],73ba4922080d52db9a78df7fc94a4600be64b8a32917d262af0dae9f98a16354,17c6c43fbff0cac876d07ff71dbc25803d6b3b86179f492e71d33121c7a97b6c,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,1
560,"{'premise': '여자가 빨랫감을 건조기에 돌렸다.', 'question': '원인', 'alternative_1': '빨래를 빨랫대에서 걷었다.', 'alternative_2': '빨랫감의 세탁이 완료되었다.', 'label': 1}",2,"{'gen_args_0': {'arg_0': ['[{""role"": ""user"", ""content"": ""\\ub2e4\\uc74c \\uc804\\uc81c\\uc640 \\uc774\\uc5b4\\uc9c0\\ub294 \\ubcf4\\uae30\\uac00 \\uc788\\uc2b5\\ub2c8\\ub2e4. \\ub458 \\uc911 \\ub354 \\uc54c\\ub9de\\uc740 \\ubcf4\\uae30\\ub97c \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\ubd80\\uac00 \\uc124\\uba85 \\uc5c6\\uc774 1\\uacfc 2 \\uc911\\uc5d0 \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\uc804\\uc81c: \\uc5ec\\uc790\\uac00 \\ube68\\ub7ab\\uac10\\uc744 \\uac74\\uc870\\uae30\\uc5d0 \\ub3cc\\ub838\\ub2e4.  \\uc65c\\ub0d0\\ud558\\uba74:\\n1.\\ube68\\ub798\\ub97c \\ube68\\ub7ab\\ub300\\uc5d0\\uc11c \\uac77\\uc5c8\\ub2e4.\\n2.\\ube68\\ub7ab\\uac10\\uc758 \\uc138\\ud0c1\\uc774 \\uc644\\ub8cc\\ub418\\uc5c8\\ub2e4.""}]'], 'arg_1': {'until': ['\n\n'], 'do_sample': False}}}",[['2.빨랫감의 세탁이 완료되었다.']],['2'],aeb3ea624ddd3c3b4daade55d29e37ad68c38e447f41210d6b313190ec5b1364,c678ed50a82b79d989dace5b152663c8a77caa491f43e55ee1d7c431a5d7f213,d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35,1
561,"{'premise': '여자의 사연이 라디오에서 소개되었다.', 'question': '원인', 'alternative_1': '여자가 라디오 방송국에서 다른 사람의 사연을 읽었다.', 'alternative_2': '여자가 자신의 사연을 라디오 방송국에 보냈다.', 'label': 1}",2,"{'gen_args_0': {'arg_0': ['[{""role"": ""user"", ""content"": ""\\ub2e4\\uc74c \\uc804\\uc81c\\uc640 \\uc774\\uc5b4\\uc9c0\\ub294 \\ubcf4\\uae30\\uac00 \\uc788\\uc2b5\\ub2c8\\ub2e4. \\ub458 \\uc911 \\ub354 \\uc54c\\ub9de\\uc740 \\ubcf4\\uae30\\ub97c \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\ubd80\\uac00 \\uc124\\uba85 \\uc5c6\\uc774 1\\uacfc 2 \\uc911\\uc5d0 \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\uc804\\uc81c: \\uc5ec\\uc790\\uc758 \\uc0ac\\uc5f0\\uc774 \\ub77c\\ub514\\uc624\\uc5d0\\uc11c \\uc18c\\uac1c\\ub418\\uc5c8\\ub2e4.  \\uc65c\\ub0d0\\ud558\\uba74:\\n1.\\uc5ec\\uc790\\uac00 \\ub77c\\ub514\\uc624 \\ubc29\\uc1a1\\uad6d\\uc5d0\\uc11c \\ub2e4\\ub978 \\uc0ac\\ub78c\\uc758 \\uc0ac\\uc5f0\\uc744 \\uc77d\\uc5c8\\ub2e4.\\n2.\\uc5ec\\uc790\\uac00 \\uc790\\uc2e0\\uc758 \\uc0ac\\uc5f0\\uc744 \\ub77c\\ub514\\uc624 \\ubc29\\uc1a1\\uad6d\\uc5d0 \\ubcf4\\ub0c8\\ub2e4.""}]'], 'arg_1': {'until': ['\n\n'], 'do_sample': False}}}",[['2.여자가 자신의 사연을 라디오 방송국에 보냈다.']],['2'],44ccd0013e25d21a2e8252901ab423ea4df77b0ec3d40570754f6435d93485ba,a84b961f6ba84fb98331a6cc23e2d16f882113c5bcdd02db83a15eac9246200b,d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35,1
562,"{'premise': '옷의 소매가 헤졌다.', 'question': '결과', 'alternative_1': '옷을 오래 입었다.', 'alternative_2': '옷을 수선했다.', 'label': 1}",2,"{'gen_args_0': {'arg_0': ['[{""role"": ""user"", ""content"": ""\\ub2e4\\uc74c \\uc804\\uc81c\\uc640 \\uc774\\uc5b4\\uc9c0\\ub294 \\ubcf4\\uae30\\uac00 \\uc788\\uc2b5\\ub2c8\\ub2e4. \\ub458 \\uc911 \\ub354 \\uc54c\\ub9de\\uc740 \\ubcf4\\uae30\\ub97c \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\ubd80\\uac00 \\uc124\\uba85 \\uc5c6\\uc774 1\\uacfc 2 \\uc911\\uc5d0 \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\uc804\\uc81c: \\uc637\\uc758 \\uc18c\\ub9e4\\uac00 \\ud5e4\\uc84c\\ub2e4.  \\uadf8\\ub798\\uc11c:\\n1.\\uc637\\uc744 \\uc624\\ub798 \\uc785\\uc5c8\\ub2e4.\\n2.\\uc637\\uc744 \\uc218\\uc120\\ud588\\ub2e4.""}]'], 'arg_1': {'until': ['\n\n'], 'do_sample': False}}}",[['1.옷을 오래 입었다.']],['1'],4b402fe4f4ccb789c68bc92d61dbdf0f82887b0a9bcae88fbdb5388e9a0139dc,1d1dfcb4ad5c4427384a5eefc674e622eeeb8911ff385436bf08c065939a44c7,d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35,0
563,"{'premise': '감을 말렸다.', 'question': '결과', 'alternative_1': '곶감이 되었다.', 'alternative_2': '홍시가 되었다.', 'label': 0}",1,"{'gen_args_0': {'arg_0': ['[{""role"": ""user"", ""content"": ""\\ub2e4\\uc74c \\uc804\\uc81c\\uc640 \\uc774\\uc5b4\\uc9c0\\ub294 \\ubcf4\\uae30\\uac00 \\uc788\\uc2b5\\ub2c8\\ub2e4. \\ub458 \\uc911 \\ub354 \\uc54c\\ub9de\\uc740 \\ubcf4\\uae30\\ub97c \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\ubd80\\uac00 \\uc124\\uba85 \\uc5c6\\uc774 1\\uacfc 2 \\uc911\\uc5d0 \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\uc804\\uc81c: \\uac10\\uc744 \\ub9d0\\ub838\\ub2e4.  \\uadf8\\ub798\\uc11c:\\n1.\\uacf6\\uac10\\uc774 \\ub418\\uc5c8\\ub2e4.\\n2.\\ud64d\\uc2dc\\uac00 \\ub418\\uc5c8\\ub2e4.""}]'], 'arg_1': {'until': ['\n\n'], 'do_sample': False}}}",[['1.곶감이 되었다.']],['1'],e3fdf6fc9656871ab9272397914a8bd5633e2ef97fb6fc5f021aa8cbfbb36927,b53eee9ce219600f797cf821df30047716d060c5a944446ef1ee407427ff8610,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,1
564,"{'premise': '남자는 머리가 지저분한 상태로 급하게 외출해야 했다.', 'question': '결과', 'alternative_1': '남자는 안경을 썼다.', 'alternative_2': '남자는 모자를 썼다.', 'label': 1}",2,"{'gen_args_0': {'arg_0': ['[{""role"": ""user"", ""content"": ""\\ub2e4\\uc74c \\uc804\\uc81c\\uc640 \\uc774\\uc5b4\\uc9c0\\ub294 \\ubcf4\\uae30\\uac00 \\uc788\\uc2b5\\ub2c8\\ub2e4. \\ub458 \\uc911 \\ub354 \\uc54c\\ub9de\\uc740 \\ubcf4\\uae30\\ub97c \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\ubd80\\uac00 \\uc124\\uba85 \\uc5c6\\uc774 1\\uacfc 2 \\uc911\\uc5d0 \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\uc804\\uc81c: \\ub0a8\\uc790\\ub294 \\uba38\\ub9ac\\uac00 \\uc9c0\\uc800\\ubd84\\ud55c \\uc0c1\\ud0dc\\ub85c \\uae09\\ud558\\uac8c \\uc678\\ucd9c\\ud574\\uc57c \\ud588\\ub2e4.  \\uadf8\\ub798\\uc11c:\\n1.\\ub0a8\\uc790\\ub294 \\uc548\\uacbd\\uc744 \\uc37c\\ub2e4.\\n2.\\ub0a8\\uc790\\ub294 \\ubaa8\\uc790\\ub97c \\uc37c\\ub2e4.""}]'], 'arg_1': {'until': ['\n\n'], 'do_sample': False}}}",[['2.남자는 모자를 썼다.']],['2'],a1aac317598e2e5c9808f8f5c7b8f55370169cbf2742d82e37621f3933e14114,f061ae13da98206c61e455ca0649788bd077a66fccb98ce3d40dc230b4d02608,d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35,1
565,"{'premise': '남자가 통신비를 납부했다.', 'question': '원인', 'alternative_1': '남자가 통신 서비스를 해지했다.', 'alternative_2': '남자가 통신 서비스를 사용하였다.', 'label': 1}",2,"{'gen_args_0': {'arg_0': ['[{""role"": ""user"", ""content"": ""\\ub2e4\\uc74c \\uc804\\uc81c\\uc640 \\uc774\\uc5b4\\uc9c0\\ub294 \\ubcf4\\uae30\\uac00 \\uc788\\uc2b5\\ub2c8\\ub2e4. \\ub458 \\uc911 \\ub354 \\uc54c\\ub9de\\uc740 \\ubcf4\\uae30\\ub97c \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\ubd80\\uac00 \\uc124\\uba85 \\uc5c6\\uc774 1\\uacfc 2 \\uc911\\uc5d0 \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\uc804\\uc81c: \\ub0a8\\uc790\\uac00 \\ud1b5\\uc2e0\\ube44\\ub97c \\ub0a9\\ubd80\\ud588\\ub2e4.  \\uc65c\\ub0d0\\ud558\\uba74:\\n1.\\ub0a8\\uc790\\uac00 \\ud1b5\\uc2e0 \\uc11c\\ube44\\uc2a4\\ub97c \\ud574\\uc9c0\\ud588\\ub2e4.\\n2.\\ub0a8\\uc790\\uac00 \\ud1b5\\uc2e0 \\uc11c\\ube44\\uc2a4\\ub97c \\uc0ac\\uc6a9\\ud558\\uc600\\ub2e4.""}]'], 'arg_1': {'until': ['\n\n'], 'do_sample': False}}}",[['2.남자가 통신 서비스를 사용하였다.']],['2'],fc86ec298743f198259e1ddb760c61dfb52e77bdcd79aa91e6a7fb7ef62f890c,858286e42880acaa4d41ebf49675a1fc07dff053b9f9d54ca896bce922a237a1,d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35,1
566,"{'premise': '여성이 의사 국가고시에 합격했다.', 'question': '결과', 'alternative_1': '여성이 의사 면허를 발급 받았다.', 'alternative_2': '여성은 의과대학에 입학했다.', 'label': 0}",1,"{'gen_args_0': {'arg_0': ['[{""role"": ""user"", ""content"": ""\\ub2e4\\uc74c \\uc804\\uc81c\\uc640 \\uc774\\uc5b4\\uc9c0\\ub294 \\ubcf4\\uae30\\uac00 \\uc788\\uc2b5\\ub2c8\\ub2e4. \\ub458 \\uc911 \\ub354 \\uc54c\\ub9de\\uc740 \\ubcf4\\uae30\\ub97c \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\ubd80\\uac00 \\uc124\\uba85 \\uc5c6\\uc774 1\\uacfc 2 \\uc911\\uc5d0 \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\uc804\\uc81c: \\uc5ec\\uc131\\uc774 \\uc758\\uc0ac \\uad6d\\uac00\\uace0\\uc2dc\\uc5d0 \\ud569\\uaca9\\ud588\\ub2e4.  \\uadf8\\ub798\\uc11c:\\n1.\\uc5ec\\uc131\\uc774 \\uc758\\uc0ac \\uba74\\ud5c8\\ub97c \\ubc1c\\uae09 \\ubc1b\\uc558\\ub2e4.\\n2.\\uc5ec\\uc131\\uc740 \\uc758\\uacfc\\ub300\\ud559\\uc5d0 \\uc785\\ud559\\ud588\\ub2e4.""}]'], 'arg_1': {'until': ['\n\n'], 'do_sample': False}}}",[['1.여성이 의사 면허를 발급 받았다.']],['1'],80b034a90c6f9e68d84a672016bce64b67f2b4627bb0574f213f8b6501230b1a,6f13ffc6f8cbe02a323f9b149c2ea470c1546f09a5dd82c55b0178dcf18ab9fb,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,1
567,"{'premise': '눈이 내렸다.', 'question': '결과', 'alternative_1': '아이는 눈썰매를 탔다.', 'alternative_2': '눈사람이 녹았다.', 'label': 0}",1,"{'gen_args_0': {'arg_0': ['[{""role"": ""user"", ""content"": ""\\ub2e4\\uc74c \\uc804\\uc81c\\uc640 \\uc774\\uc5b4\\uc9c0\\ub294 \\ubcf4\\uae30\\uac00 \\uc788\\uc2b5\\ub2c8\\ub2e4. \\ub458 \\uc911 \\ub354 \\uc54c\\ub9de\\uc740 \\ubcf4\\uae30\\ub97c \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\ubd80\\uac00 \\uc124\\uba85 \\uc5c6\\uc774 1\\uacfc 2 \\uc911\\uc5d0 \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\uc804\\uc81c: \\ub208\\uc774 \\ub0b4\\ub838\\ub2e4.  \\uadf8\\ub798\\uc11c:\\n1.\\uc544\\uc774\\ub294 \\ub208\\uc370\\ub9e4\\ub97c \\ud0d4\\ub2e4.\\n2.\\ub208\\uc0ac\\ub78c\\uc774 \\ub179\\uc558\\ub2e4.""}]'], 'arg_1': {'until': ['\n\n'], 'do_sample': False}}}",[['1.아이는 눈썰매를 탔다.']],['1'],b9d0b9fdbfd65ee8c9eaa58ca8d37f85c4d1c211c29b08dd9832fa0e2ecef9bc,c90a6d6e8f65e57de6fee97d77c7b83c6e0867508a3e3d365fb40288c71167c4,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,1
568,"{'premise': '여자가 허리 도수치료를 받기 시작했다.', 'question': '원인', 'alternative_1': '여자의 허리가 완치되었다.', 'alternative_2': '여자는 허리 통증을 느꼈다.', 'label': 1}",2,"{'gen_args_0': {'arg_0': ['[{""role"": ""user"", ""content"": ""\\ub2e4\\uc74c \\uc804\\uc81c\\uc640 \\uc774\\uc5b4\\uc9c0\\ub294 \\ubcf4\\uae30\\uac00 \\uc788\\uc2b5\\ub2c8\\ub2e4. \\ub458 \\uc911 \\ub354 \\uc54c\\ub9de\\uc740 \\ubcf4\\uae30\\ub97c \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\ubd80\\uac00 \\uc124\\uba85 \\uc5c6\\uc774 1\\uacfc 2 \\uc911\\uc5d0 \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\uc804\\uc81c: \\uc5ec\\uc790\\uac00 \\ud5c8\\ub9ac \\ub3c4\\uc218\\uce58\\ub8cc\\ub97c \\ubc1b\\uae30 \\uc2dc\\uc791\\ud588\\ub2e4.  \\uc65c\\ub0d0\\ud558\\uba74:\\n1.\\uc5ec\\uc790\\uc758 \\ud5c8\\ub9ac\\uac00 \\uc644\\uce58\\ub418\\uc5c8\\ub2e4.\\n2.\\uc5ec\\uc790\\ub294 \\ud5c8\\ub9ac \\ud1b5\\uc99d\\uc744 \\ub290\\uaf08\\ub2e4.""}]'], 'arg_1': {'until': ['\n\n'], 'do_sample': False}}}",[['2.여자는 허리 통증을 느꼈다.']],['2'],95835f201fdf8fb79762b31f7157904800dfa2fe50c80f46f332952f55fd9da5,e44d93d066102ee1d29c9355738b1e4d4f04fc63e9fd8a08997b8937ebd15af7,d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35,1
569,"{'premise': '여드름 패치를 붙였다.', 'question': '원인', 'alternative_1': '여드름의 딱지가 떨어졌다.', 'alternative_2': '얼굴에 있는 여드름을 짰다.', 'label': 1}",2,"{'gen_args_0': {'arg_0': ['[{""role"": ""user"", ""content"": ""\\ub2e4\\uc74c \\uc804\\uc81c\\uc640 \\uc774\\uc5b4\\uc9c0\\ub294 \\ubcf4\\uae30\\uac00 \\uc788\\uc2b5\\ub2c8\\ub2e4. \\ub458 \\uc911 \\ub354 \\uc54c\\ub9de\\uc740 \\ubcf4\\uae30\\ub97c \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\ubd80\\uac00 \\uc124\\uba85 \\uc5c6\\uc774 1\\uacfc 2 \\uc911\\uc5d0 \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\uc804\\uc81c: \\uc5ec\\ub4dc\\ub984 \\ud328\\uce58\\ub97c \\ubd99\\uc600\\ub2e4.  \\uc65c\\ub0d0\\ud558\\uba74:\\n1.\\uc5ec\\ub4dc\\ub984\\uc758 \\ub531\\uc9c0\\uac00 \\ub5a8\\uc5b4\\uc84c\\ub2e4.\\n2.\\uc5bc\\uad74\\uc5d0 \\uc788\\ub294 \\uc5ec\\ub4dc\\ub984\\uc744 \\uc9f0\\ub2e4.""}]'], 'arg_1': {'until': ['\n\n'], 'do_sample': False}}}",[['2.얼굴에 있는 여드름을 짰다.']],['2'],84f9d7694f62484f4ef260278dfd520ca10ee969d71245527574d9278bfdd3cf,c54d4023fb8d0afd4dafdc8888a20513c0d40822c56981459c20e005bc1c0770,d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35,1
570,"{'premise': '병이 물 위에 떠올랐다.', 'question': '원인', 'alternative_1': '돌이 가득 찬 병을 물에 던졌다.', 'alternative_2': '빈 병을 물에 던졌다.', 'label': 1}",2,"{'gen_args_0': {'arg_0': ['[{""role"": ""user"", ""content"": ""\\ub2e4\\uc74c \\uc804\\uc81c\\uc640 \\uc774\\uc5b4\\uc9c0\\ub294 \\ubcf4\\uae30\\uac00 \\uc788\\uc2b5\\ub2c8\\ub2e4. \\ub458 \\uc911 \\ub354 \\uc54c\\ub9de\\uc740 \\ubcf4\\uae30\\ub97c \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\ubd80\\uac00 \\uc124\\uba85 \\uc5c6\\uc774 1\\uacfc 2 \\uc911\\uc5d0 \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\uc804\\uc81c: \\ubcd1\\uc774 \\ubb3c \\uc704\\uc5d0 \\ub5a0\\uc62c\\ub790\\ub2e4.  \\uc65c\\ub0d0\\ud558\\uba74:\\n1.\\ub3cc\\uc774 \\uac00\\ub4dd \\ucc2c \\ubcd1\\uc744 \\ubb3c\\uc5d0 \\ub358\\uc84c\\ub2e4.\\n2.\\ube48 \\ubcd1\\uc744 \\ubb3c\\uc5d0 \\ub358\\uc84c\\ub2e4.""}]'], 'arg_1': {'until': ['\n\n'], 'do_sample': False}}}",[['2.빈 병을 물에 던졌다.']],['2'],46b2f951b268b6bfad29187c765e85baf2094894ad92b286f134ba1bb40276b3,01869b6817876c1c39ccc2ff3ce16ef790a950ec3d0c667e2607dec6af65e219,d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35,1
